State,Date,Vehicle Category,Registrations
UP,2020-02-01,OTHER THAN MENTIONED ABOVE,0
UP,2020-02-01,THREE WHEELER (Invalid Carriage),0
UP,2020-02-01,THREE WHEELER(NT),0
UP,2020-02-01,THREE WHEELER(T),74
UP,2020-02-01,TWO WHEELER (Invalid Carriage),0
UP,2020-02-01,TWO WHEELER(NT),7
UP,2020-02-01,TWO WHEELER(T),0
UP,2020-03-01,FOUR WHEELER (Invalid Carriage),0
UP,2020-03-01,HEAVY GOODS VEHICLE,0
UP,2020-03-01,HEAVY MOTOR VEHICLE,0
UP,2020-03-01,HEAVY PASSENGER VEHICLE,0
UP,2020-03-01,LIGHT GOODS VEHICLE,0
UP,2020-03-01,LIGHT MOTOR VEHICLE,27
UP,2020-03-01,LIGHT PASSENGER VEHICLE,0
UP,2020-03-01,MEDIUM GOODS VEHICLE,0
UP,2020-03-01,MEDIUM MOTOR VEHICLE,0
UP,2020-03-01,MEDIUM PASSENGER VEHICLE,0
UP,2020-03-01,OTHER THAN MENTIONED ABOVE,0
UP,2020-03-01,THREE WHEELER (Invalid Carriage),0
UP,2020-03-01,THREE WHEELER(NT),0
UP,2020-03-01,THREE WHEELER(T),58
UP,2020-03-01,TWO WHEELER (Invalid Carriage),0
UP,2020-03-01,TWO WHEELER(NT),4
UP,2020-03-01,TWO WHEELER(T),0
UP,2020-04-01,FOUR WHEELER (Invalid Carriage),0
UP,2020-04-01,HEAVY GOODS VEHICLE,0
UP,2020-04-01,HEAVY MOTOR VEHICLE,0
UP,2020-04-01,HEAVY PASSENGER VEHICLE,0
UP,2020-04-01,LIGHT GOODS VEHICLE,0
UP,2020-04-01,LIGHT MOTOR VEHICLE,1
UP,2020-04-01,LIGHT PASSENGER VEHICLE,0
UP,2020-04-01,MEDIUM GOODS VEHICLE,0
UP,2020-04-01,MEDIUM MOTOR VEHICLE,0
UP,2020-04-01,MEDIUM PASSENGER VEHICLE,0
UP,2020-04-01,OTHER THAN MENTIONED ABOVE,0
UP,2020-04-01,THREE WHEELER (Invalid Carriage),0
UP,2020-04-01,THREE WHEELER(NT),0
UP,2020-04-01,THREE WHEELER(T),3
UP,2020-04-01,TWO WHEELER (Invalid Carriage),0
UP,2020-04-01,TWO WHEELER(NT),2
UP,2020-04-01,TWO WHEELER(T),0
UP,2020-05-01,FOUR WHEELER (Invalid Carriage),0
UP,2020-05-01,HEAVY GOODS VEHICLE,0
UP,2020-05-01,HEAVY MOTOR VEHICLE,0
UP,2020-05-01,HEAVY PASSENGER VEHICLE,0
UP,2020-05-01,LIGHT GOODS VEHICLE,0
UP,2020-05-01,LIGHT MOTOR VEHICLE,3
UP,2020-05-01,LIGHT PASSENGER VEHICLE,0
UP,2020-05-01,MEDIUM GOODS VEHICLE,0
UP,2020-05-01,MEDIUM MOTOR VEHICLE,0
UP,2020-05-01,MEDIUM PASSENGER VEHICLE,0
UP,2020-05-01,OTHER THAN MENTIONED ABOVE,0
UP,2020-05-01,THREE WHEELER (Invalid Carriage),0
UP,2020-05-01,THREE WHEELER(NT),0
UP,2020-05-01,THREE WHEELER(T),4
UP,2020-05-01,TWO WHEELER (Invalid Carriage),0
UP,2020-05-01,TWO WHEELER(NT),1
UP,2020-05-01,TWO WHEELER(T),0
UP,2020-06-01,FOUR WHEELER (Invalid Carriage),0
UP,2020-06-01,HEAVY GOODS VEHICLE,0
UP,2020-06-01,HEAVY MOTOR VEHICLE,0
UP,2020-06-01,HEAVY PASSENGER VEHICLE,0
UP,2020-06-01,LIGHT GOODS VEHICLE,0
UP,2020-06-01,LIGHT MOTOR VEHICLE,14
UP,2020-06-01,LIGHT PASSENGER VEHICLE,0
UP,2020-06-01,MEDIUM GOODS VEHICLE,0
UP,2020-06-01,MEDIUM MOTOR VEHICLE,0
UP,2020-06-01,MEDIUM PASSENGER VEHICLE,0
UP,2020-06-01,OTHER THAN MENTIONED ABOVE,0
UP,2020-06-01,THREE WHEELER (Invalid Carriage),0
UP,2020-06-01,THREE WHEELER(NT),0
UP,2020-06-01,THREE WHEELER(T),31
UP,2020-06-01,TWO WHEELER (Invalid Carriage),0
UP,2020-06-01,TWO WHEELER(NT),6
UP,2020-06-01,TWO WHEELER(T),0
UP,2020-07-01,FOUR WHEELER (Invalid Carriage),0
UP,2020-07-01,HEAVY GOODS VEHICLE,0
UP,2020-07-01,HEAVY MOTOR VEHICLE,0
UP,2020-07-01,HEAVY PASSENGER VEHICLE,0
UP,2020-07-01,LIGHT GOODS VEHICLE,0
UP,2020-07-01,LIGHT MOTOR VEHICLE,22
UP,2020-07-01,LIGHT PASSENGER VEHICLE,0
UP,2020-07-01,MEDIUM GOODS VEHICLE,0
UP,2020-07-01,MEDIUM MOTOR VEHICLE,0
UP,2020-07-01,MEDIUM PASSENGER VEHICLE,0
UP,2020-07-01,OTHER THAN MENTIONED ABOVE,0
UP,2020-07-01,THREE WHEELER (Invalid Carriage),0
UP,2020-07-01,THREE WHEELER(NT),0
UP,2020-07-01,THREE WHEELER(T),28
UP,2020-07-01,TWO WHEELER (Invalid Carriage),0
UP,2020-07-01,TWO WHEELER(NT),7
UP,2020-07-01,TWO WHEELER(T),0
UP,2020-08-01,FOUR WHEELER (Invalid Carriage),0
UP,2020-08-01,HEAVY GOODS VEHICLE,0
UP,2020-08-01,HEAVY MOTOR VEHICLE,0
UP,2020-08-01,HEAVY PASSENGER VEHICLE,0
UP,2020-08-01,LIGHT GOODS VEHICLE,0
UP,2020-08-01,LIGHT MOTOR VEHICLE,15
UP,2020-08-01,LIGHT PASSENGER VEHICLE,0
UP,2020-08-01,MEDIUM GOODS VEHICLE,0
UP,2020-08-01,MEDIUM MOTOR VEHICLE,0
UP,2020-08-01,MEDIUM PASSENGER VEHICLE,0
UP,2020-08-01,OTHER THAN MENTIONED ABOVE,0
UP,2020-08-01,THREE WHEELER (Invalid Carriage),0
UP,2020-08-01,THREE WHEELER(NT),0
UP,2020-08-01,THREE WHEELER(T),44
UP,2020-08-01,TWO WHEELER (Invalid Carriage),0
UP,2020-08-01,TWO WHEELER(NT),4
UP,2020-08-01,TWO WHEELER(T),0
UP,2020-09-01,FOUR WHEELER (Invalid Carriage),0
UP,2020-09-01,HEAVY GOODS VEHICLE,0
UP,2020-09-01,HEAVY MOTOR VEHICLE,0
UP,2020-09-01,HEAVY PASSENGER VEHICLE,0
UP,2020-09-01,LIGHT GOODS VEHICLE,0
UP,2020-09-01,LIGHT MOTOR VEHICLE,9
UP,2020-09-01,LIGHT PASSENGER VEHICLE,0
UP,2020-09-01,MEDIUM GOODS VEHICLE,0
UP,2020-09-01,MEDIUM MOTOR VEHICLE,0
UP,2020-09-01,MEDIUM PASSENGER VEHICLE,0
UP,2020-09-01,OTHER THAN MENTIONED ABOVE,0
UP,2020-09-01,THREE WHEELER (Invalid Carriage),0
UP,2020-09-01,THREE WHEELER(NT),0
UP,2020-09-01,THREE WHEELER(T),55
UP,2020-09-01,TWO WHEELER (Invalid Carriage),0
UP,2020-09-01,TWO WHEELER(NT),8
UP,2020-09-01,TWO WHEELER(T),0
UP,2020-10-01,FOUR WHEELER (Invalid Carriage),0
UP,2020-10-01,HEAVY GOODS VEHICLE,0
UP,2020-10-01,HEAVY MOTOR VEHICLE,0
UP,2020-10-01,HEAVY PASSENGER VEHICLE,0
UP,2020-10-01,LIGHT GOODS VEHICLE,0
UP,2020-10-01,LIGHT MOTOR VEHICLE,8
UP,2020-10-01,LIGHT PASSENGER VEHICLE,0
UP,2020-10-01,MEDIUM GOODS VEHICLE,0
UP,2020-10-01,MEDIUM MOTOR VEHICLE,0
UP,2020-10-01,MEDIUM PASSENGER VEHICLE,0
UP,2020-10-01,OTHER THAN MENTIONED ABOVE,0
UP,2020-10-01,THREE WHEELER (Invalid Carriage),0
UP,2020-10-01,THREE WHEELER(NT),0
UP,2020-10-01,THREE WHEELER(T),74
UP,2020-10-01,TWO WHEELER (Invalid Carriage),0
UP,2020-10-01,TWO WHEELER(NT),4
UP,2020-10-01,TWO WHEELER(T),0
UP,2020-11-01,FOUR WHEELER (Invalid Carriage),0
UP,2020-11-01,HEAVY GOODS VEHICLE,0
UP,2020-11-01,HEAVY MOTOR VEHICLE,0
UP,2020-11-01,HEAVY PASSENGER VEHICLE,0
UP,2020-11-01,LIGHT GOODS VEHICLE,0
UP,2020-11-01,LIGHT MOTOR VEHICLE,8
UP,2020-11-01,LIGHT PASSENGER VEHICLE,0
UP,2020-11-01,MEDIUM GOODS VEHICLE,0
UP,2020-11-01,MEDIUM MOTOR VEHICLE,0
UP,2020-11-01,MEDIUM PASSENGER VEHICLE,0
UP,2020-11-01,OTHER THAN MENTIONED ABOVE,0
UP,2020-11-01,THREE WHEELER (Invalid Carriage),0
UP,2020-11-01,THREE WHEELER(NT),0
UP,2020-11-01,THREE WHEELER(T),95
UP,2020-11-01,TWO WHEELER (Invalid Carriage),0
UP,2020-11-01,TWO WHEELER(NT),3
UP,2020-11-01,TWO WHEELER(T),0
UP,2020-12-01,FOUR WHEELER (Invalid Carriage),0
UP,2020-12-01,HEAVY GOODS VEHICLE,0
UP,2020-12-01,HEAVY MOTOR VEHICLE,0
UP,2020-12-01,HEAVY PASSENGER VEHICLE,0
UP,2020-12-01,LIGHT GOODS VEHICLE,0
UP,2020-12-01,LIGHT MOTOR VEHICLE,2
UP,2020-12-01,LIGHT PASSENGER VEHICLE,0
UP,2020-12-01,MEDIUM GOODS VEHICLE,0
UP,2020-12-01,MEDIUM MOTOR VEHICLE,0
UP,2020-12-01,MEDIUM PASSENGER VEHICLE,0
UP,2020-12-01,OTHER THAN MENTIONED ABOVE,0
UP,2020-12-01,THREE WHEELER (Invalid Carriage),0
UP,2020-12-01,THREE WHEELER(NT),0
UP,2020-12-01,THREE WHEELER(T),93
UP,2020-12-01,TWO WHEELER (Invalid Carriage),0
UP,2020-12-01,TWO WHEELER(NT),11
UP,2020-12-01,TWO WHEELER(T),0
UP,2021-01-01,FOUR WHEELER (Invalid Carriage),0
UP,2021-01-01,HEAVY GOODS VEHICLE,0
UP,2021-01-01,HEAVY MOTOR VEHICLE,0
UP,2021-01-01,HEAVY PASSENGER VEHICLE,0
UP,2021-01-01,LIGHT GOODS VEHICLE,0
UP,2021-01-01,LIGHT MOTOR VEHICLE,4
UP,2021-01-01,LIGHT PASSENGER VEHICLE,0
UP,2021-01-01,MEDIUM GOODS VEHICLE,0
UP,2021-01-01,MEDIUM MOTOR VEHICLE,0
UP,2021-01-01,MEDIUM PASSENGER VEHICLE,0
UP,2021-01-01,OTHER THAN MENTIONED ABOVE,0
UP,2021-01-01,THREE WHEELER (Invalid Carriage),0
UP,2021-01-01,THREE WHEELER(NT),0
UP,2021-01-01,THREE WHEELER(T),115
UP,2021-01-01,TWO WHEELER (Invalid Carriage),0
UP,2021-01-01,TWO WHEELER(NT),11
UP,2021-01-01,TWO WHEELER(T),0
UP,2021-02-01,FOUR WHEELER (Invalid Carriage),0
UP,2021-02-01,HEAVY GOODS VEHICLE,0
UP,2021-02-01,HEAVY MOTOR VEHICLE,0
UP,2021-02-01,HEAVY PASSENGER VEHICLE,0
UP,2021-02-01,LIGHT GOODS VEHICLE,0
UP,2021-02-01,LIGHT MOTOR VEHICLE,2
UP,2021-02-01,LIGHT PASSENGER VEHICLE,0
UP,2021-02-01,MEDIUM GOODS VEHICLE,0
UP,2021-02-01,MEDIUM MOTOR VEHICLE,0
UP,2021-02-01,MEDIUM PASSENGER VEHICLE,0
UP,2021-02-01,OTHER THAN MENTIONED ABOVE,0
UP,2021-02-01,THREE WHEELER (Invalid Carriage),0
UP,2021-02-01,THREE WHEELER(NT),0
UP,2021-02-01,THREE WHEELER(T),137
UP,2021-02-01,TWO WHEELER (Invalid Carriage),0
UP,2021-02-01,TWO WHEELER(NT),9
UP,2021-02-01,TWO WHEELER(T),0
UP,2021-03-01,FOUR WHEELER (Invalid Carriage),0
UP,2021-03-01,HEAVY GOODS VEHICLE,0
UP,2021-03-01,HEAVY MOTOR VEHICLE,0
UP,2021-03-01,HEAVY PASSENGER VEHICLE,0
UP,2021-03-01,LIGHT GOODS VEHICLE,0
UP,2021-03-01,LIGHT MOTOR VEHICLE,5
UP,2021-03-01,LIGHT PASSENGER VEHICLE,0
UP,2021-03-01,MEDIUM GOODS VEHICLE,0
UP,2021-03-01,MEDIUM MOTOR VEHICLE,0
UP,2021-03-01,MEDIUM PASSENGER VEHICLE,0
UP,2021-03-01,OTHER THAN MENTIONED ABOVE,0
UP,2021-03-01,THREE WHEELER (Invalid Carriage),0
UP,2021-03-01,THREE WHEELER(NT),0
UP,2021-03-01,THREE WHEELER(T),144
UP,2021-03-01,TWO WHEELER (Invalid Carriage),0
UP,2021-03-01,TWO WHEELER(NT),20
UP,2021-03-01,TWO WHEELER(T),0
UP,2021-04-01,FOUR WHEELER (Invalid Carriage),0
UP,2021-04-01,HEAVY GOODS VEHICLE,0
UP,2021-04-01,HEAVY MOTOR VEHICLE,0
UP,2021-04-01,HEAVY PASSENGER VEHICLE,0
UP,2021-04-01,LIGHT GOODS VEHICLE,0
UP,2021-04-01,LIGHT MOTOR VEHICLE,4
UP,2021-04-01,LIGHT PASSENGER VEHICLE,0
UP,2021-04-01,MEDIUM GOODS VEHICLE,0
UP,2021-04-01,MEDIUM MOTOR VEHICLE,0
UP,2021-04-01,MEDIUM PASSENGER VEHICLE,0
UP,2021-04-01,OTHER THAN MENTIONED ABOVE,0
UP,2021-04-01,THREE WHEELER (Invalid Carriage),0
UP,2021-04-01,THREE WHEELER(NT),0
UP,2021-04-01,THREE WHEELER(T),82
UP,2021-04-01,TWO WHEELER (Invalid Carriage),0
UP,2021-04-01,TWO WHEELER(NT),15
UP,2021-04-01,TWO WHEELER(T),0
UP,2021-05-01,FOUR WHEELER (Invalid Carriage),0
UP,2021-05-01,HEAVY GOODS VEHICLE,0
UP,2021-05-01,HEAVY MOTOR VEHICLE,0
UP,2021-05-01,HEAVY PASSENGER VEHICLE,0
UP,2021-05-01,LIGHT GOODS VEHICLE,1
UP,2021-05-01,LIGHT MOTOR VEHICLE,2
UP,2021-05-01,LIGHT PASSENGER VEHICLE,0
UP,2021-05-01,MEDIUM GOODS VEHICLE,0
UP,2021-05-01,MEDIUM MOTOR VEHICLE,0
UP,2021-05-01,MEDIUM PASSENGER VEHICLE,0
UP,2021-05-01,OTHER THAN MENTIONED ABOVE,0
UP,2021-05-01,THREE WHEELER (Invalid Carriage),0
UP,2021-05-01,THREE WHEELER(NT),0
UP,2021-05-01,THREE WHEELER(T),19
UP,2021-05-01,TWO WHEELER (Invalid Carriage),0
UP,2021-05-01,TWO WHEELER(NT),1
UP,2021-05-01,TWO WHEELER(T),0
UP,2021-06-01,FOUR WHEELER (Invalid Carriage),0
UP,2021-06-01,HEAVY GOODS VEHICLE,0
UP,2021-06-01,HEAVY MOTOR VEHICLE,0
UP,2021-06-01,HEAVY PASSENGER VEHICLE,0
UP,2021-06-01,LIGHT GOODS VEHICLE,0
UP,2021-06-01,LIGHT MOTOR VEHICLE,3
UP,2021-06-01,LIGHT PASSENGER VEHICLE,0
UP,2021-06-01,MEDIUM GOODS VEHICLE,0
UP,2021-06-01,MEDIUM MOTOR VEHICLE,0
UP,2021-06-01,MEDIUM PASSENGER VEHICLE,0
UP,2021-06-01,OTHER THAN MENTIONED ABOVE,0
UP,2021-06-01,THREE WHEELER (Invalid Carriage),0
UP,2021-06-01,THREE WHEELER(NT),0
UP,2021-06-01,THREE WHEELER(T),96
UP,2021-06-01,TWO WHEELER (Invalid Carriage),0
UP,2021-06-01,TWO WHEELER(NT),6
UP,2021-06-01,TWO WHEELER(T),0
UP,2021-07-01,FOUR WHEELER (Invalid Carriage),0
UP,2021-07-01,HEAVY GOODS VEHICLE,0
UP,2021-07-01,HEAVY MOTOR VEHICLE,0
UP,2021-07-01,HEAVY PASSENGER VEHICLE,0
UP,2021-07-01,LIGHT GOODS VEHICLE,0
UP,2021-07-01,LIGHT MOTOR VEHICLE,3
UP,2021-07-01,LIGHT PASSENGER VEHICLE,0
UP,2021-07-01,MEDIUM GOODS VEHICLE,0
UP,2021-07-01,MEDIUM MOTOR VEHICLE,0
UP,2021-07-01,MEDIUM PASSENGER VEHICLE,0
UP,2021-07-01,OTHER THAN MENTIONED ABOVE,0
UP,2021-07-01,THREE WHEELER (Invalid Carriage),0
UP,2021-07-01,THREE WHEELER(NT),0
UP,2021-07-01,THREE WHEELER(T),158
UP,2021-07-01,TWO WHEELER (Invalid Carriage),0
UP,2021-07-01,TWO WHEELER(NT),24
UP,2021-07-01,TWO WHEELER(T),0
UP,2021-08-01,FOUR WHEELER (Invalid Carriage),0
UP,2021-08-01,HEAVY GOODS VEHICLE,0
UP,2021-08-01,HEAVY MOTOR VEHICLE,0
UP,2021-08-01,HEAVY PASSENGER VEHICLE,0
UP,2021-08-01,LIGHT GOODS VEHICLE,0
UP,2021-08-01,LIGHT MOTOR VEHICLE,3
UP,2021-08-01,LIGHT PASSENGER VEHICLE,0
UP,2021-08-01,MEDIUM GOODS VEHICLE,0
UP,2021-08-01,MEDIUM MOTOR VEHICLE,0
UP,2021-08-01,MEDIUM PASSENGER VEHICLE,0
UP,2021-08-01,OTHER THAN MENTIONED ABOVE,0
UP,2021-08-01,THREE WHEELER (Invalid Carriage),0
UP,2021-08-01,THREE WHEELER(NT),0
UP,2021-08-01,THREE WHEELER(T),182
UP,2021-08-01,TWO WHEELER (Invalid Carriage),0
UP,2021-08-01,TWO WHEELER(NT),33
UP,2021-08-01,TWO WHEELER(T),0
UP,2021-09-01,FOUR WHEELER (Invalid Carriage),0
UP,2021-09-01,HEAVY GOODS VEHICLE,0
UP,2021-09-01,HEAVY MOTOR VEHICLE,0
UP,2021-09-01,HEAVY PASSENGER VEHICLE,22
UP,2021-09-01,LIGHT GOODS VEHICLE,0
UP,2021-09-01,LIGHT MOTOR VEHICLE,4
UP,2021-09-01,LIGHT PASSENGER VEHICLE,0
UP,2021-09-01,MEDIUM GOODS VEHICLE,0
UP,2021-09-01,MEDIUM MOTOR VEHICLE,0
UP,2021-09-01,MEDIUM PASSENGER VEHICLE,0
UP,2021-09-01,OTHER THAN MENTIONED ABOVE,0
UP,2021-09-01,THREE WHEELER (Invalid Carriage),0
UP,2021-09-01,THREE WHEELER(NT),0
UP,2021-09-01,THREE WHEELER(T),260
UP,2021-09-01,TWO WHEELER (Invalid Carriage),0
UP,2021-09-01,TWO WHEELER(NT),282
UP,2021-09-01,TWO WHEELER(T),0
UP,2021-10-01,FOUR WHEELER (Invalid Carriage),0
UP,2021-10-01,HEAVY GOODS VEHICLE,0
UP,2021-10-01,HEAVY MOTOR VEHICLE,0
UP,2021-10-01,HEAVY PASSENGER VEHICLE,41
UP,2021-10-01,LIGHT GOODS VEHICLE,0
UP,2021-10-01,LIGHT MOTOR VEHICLE,9
UP,2021-10-01,LIGHT PASSENGER VEHICLE,0
UP,2021-10-01,MEDIUM GOODS VEHICLE,0
UP,2021-10-01,MEDIUM MOTOR VEHICLE,0
UP,2021-10-01,MEDIUM PASSENGER VEHICLE,0
UP,2021-10-01,OTHER THAN MENTIONED ABOVE,0
UP,2021-10-01,THREE WHEELER (Invalid Carriage),0
UP,2021-10-01,THREE WHEELER(NT),0
UP,2021-10-01,THREE WHEELER(T),297
UP,2021-10-01,TWO WHEELER (Invalid Carriage),0
UP,2021-10-01,TWO WHEELER(NT),805
UP,2021-10-01,TWO WHEELER(T),0
UP,2021-11-01,FOUR WHEELER (Invalid Carriage),0
UP,2021-11-01,HEAVY GOODS VEHICLE,0
UP,2021-11-01,HEAVY MOTOR VEHICLE,0
UP,2021-11-01,HEAVY PASSENGER VEHICLE,20
UP,2021-11-01,LIGHT GOODS VEHICLE,0
UP,2021-11-01,LIGHT MOTOR VEHICLE,7
UP,2021-11-01,LIGHT PASSENGER VEHICLE,0
UP,2021-11-01,MEDIUM GOODS VEHICLE,0
UP,2021-11-01,MEDIUM MOTOR VEHICLE,0
UP,2021-11-01,MEDIUM PASSENGER VEHICLE,0
UP,2021-11-01,OTHER THAN MENTIONED ABOVE,0
UP,2021-11-01,THREE WHEELER (Invalid Carriage),0
UP,2021-11-01,THREE WHEELER(NT),0
UP,2021-11-01,THREE WHEELER(T),282
UP,2021-11-01,TWO WHEELER (Invalid Carriage),0
UP,2021-11-01,TWO WHEELER(NT),1296
UP,2021-11-01,TWO WHEELER(T),0
UP,2021-12-01,FOUR WHEELER (Invalid Carriage),0
UP,2021-12-01,HEAVY GOODS VEHICLE,0
UP,2021-12-01,HEAVY MOTOR VEHICLE,0
UP,2021-12-01,HEAVY PASSENGER VEHICLE,98
UP,2021-12-01,LIGHT GOODS VEHICLE,0
UP,2021-12-01,LIGHT MOTOR VEHICLE,21
UP,2021-12-01,LIGHT PASSENGER VEHICLE,0
UP,2021-12-01,MEDIUM GOODS VEHICLE,0
UP,2021-12-01,MEDIUM MOTOR VEHICLE,0
UP,2021-12-01,MEDIUM PASSENGER VEHICLE,0
UP,2021-12-01,OTHER THAN MENTIONED ABOVE,0
UP,2021-12-01,THREE WHEELER (Invalid Carriage),0
UP,2021-12-01,THREE WHEELER(NT),0
UP,2021-12-01,THREE WHEELER(T),381
UP,2021-12-01,TWO WHEELER (Invalid Carriage),0
UP,2021-12-01,TWO WHEELER(NT),1357
UP,2021-12-01,TWO WHEELER(T),0
UP,2022-01-01,FOUR WHEELER (Invalid Carriage),0
UP,2022-01-01,HEAVY GOODS VEHICLE,0
UP,2022-01-01,HEAVY MOTOR VEHICLE,0
UP,2022-01-01,HEAVY PASSENGER VEHICLE,74
UP,2022-01-01,LIGHT GOODS VEHICLE,0
UP,2022-01-01,LIGHT MOTOR VEHICLE,15
UP,2022-01-01,LIGHT PASSENGER VEHICLE,0
UP,2022-01-01,MEDIUM GOODS VEHICLE,0
UP,2022-01-01,MEDIUM MOTOR VEHICLE,0
UP,2022-01-01,MEDIUM PASSENGER VEHICLE,0
UP,2022-01-01,OTHER THAN MENTIONED ABOVE,0
UP,2022-01-01,THREE WHEELER (Invalid Carriage),0
UP,2022-01-01,THREE WHEELER(NT),0
UP,2022-01-01,THREE WHEELER(T),332
UP,2022-01-01,TWO WHEELER (Invalid Carriage),0
UP,2022-01-01,TWO WHEELER(NT),1308
UP,2022-01-01,TWO WHEELER(T),0
UP,2022-02-01,FOUR WHEELER (Invalid Carriage),0
UP,2022-02-01,HEAVY GOODS VEHICLE,0
UP,2022-02-01,HEAVY MOTOR VEHICLE,0
UP,2022-02-01,HEAVY PASSENGER VEHICLE,39
UP,2022-02-01,LIGHT GOODS VEHICLE,0
UP,2022-02-01,LIGHT MOTOR VEHICLE,22
UP,2022-02-01,LIGHT PASSENGER VEHICLE,0
UP,2022-02-01,MEDIUM GOODS VEHICLE,0
UP,2022-02-01,MEDIUM MOTOR VEHICLE,0
UP,2022-02-01,MEDIUM PASSENGER VEHICLE,0
UP,2022-02-01,OTHER THAN MENTIONED ABOVE,0
UP,2022-02-01,THREE WHEELER (Invalid Carriage),0
UP,2022-02-01,THREE WHEELER(NT),0
UP,2022-02-01,THREE WHEELER(T),265
UP,2022-02-01,TWO WHEELER (Invalid Carriage),0
UP,2022-02-01,TWO WHEELER(NT),1192
UP,2022-02-01,TWO WHEELER(T),0
UP,2022-03-01,FOUR WHEELER (Invalid Carriage),0
UP,2022-03-01,HEAVY GOODS VEHICLE,0
UP,2022-03-01,HEAVY MOTOR VEHICLE,0
UP,2022-03-01,HEAVY PASSENGER VEHICLE,9
UP,2022-03-01,LIGHT GOODS VEHICLE,0
UP,2022-03-01,LIGHT MOTOR VEHICLE,16
UP,2022-03-01,LIGHT PASSENGER VEHICLE,0
UP,2022-03-01,MEDIUM GOODS VEHICLE,0
UP,2022-03-01,MEDIUM MOTOR VEHICLE,0
UP,2022-03-01,MEDIUM PASSENGER VEHICLE,0
UP,2022-03-01,OTHER THAN MENTIONED ABOVE,0
UP,2022-03-01,THREE WHEELER (Invalid Carriage),0
UP,2022-03-01,THREE WHEELER(NT),0
UP,2022-03-01,THREE WHEELER(T),411
UP,2022-03-01,TWO WHEELER (Invalid Carriage),0
UP,2022-03-01,TWO WHEELER(NT),1981
UP,2022-03-01,TWO WHEELER(T),0
UP,2022-04-01,FOUR WHEELER (Invalid Carriage),0
UP,2022-04-01,HEAVY GOODS VEHICLE,0
UP,2022-04-01,HEAVY MOTOR VEHICLE,0
UP,2022-04-01,HEAVY PASSENGER VEHICLE,36
UP,2022-04-01,LIGHT GOODS VEHICLE,0
UP,2022-04-01,LIGHT MOTOR VEHICLE,14
UP,2022-04-01,LIGHT PASSENGER VEHICLE,0
UP,2022-04-01,MEDIUM GOODS VEHICLE,0
UP,2022-04-01,MEDIUM MOTOR VEHICLE,0
UP,2022-04-01,MEDIUM PASSENGER VEHICLE,0
UP,2022-04-01,OTHER THAN MENTIONED ABOVE,0
UP,2022-04-01,THREE WHEELER (Invalid Carriage),0
UP,2022-04-01,THREE WHEELER(NT),0
UP,2022-04-01,THREE WHEELER(T),424
UP,2022-04-01,TWO WHEELER (Invalid Carriage),0
UP,2022-04-01,TWO WHEELER(NT),2377
UP,2022-04-01,TWO WHEELER(T),4
UP,2022-05-01,FOUR WHEELER (Invalid Carriage),0
UP,2022-05-01,HEAVY GOODS VEHICLE,0
UP,2022-05-01,HEAVY MOTOR VEHICLE,0
UP,2022-05-01,HEAVY PASSENGER VEHICLE,23
UP,2022-05-01,LIGHT GOODS VEHICLE,0
UP,2022-05-01,LIGHT MOTOR VEHICLE,18
UP,2022-05-01,LIGHT PASSENGER VEHICLE,0
UP,2022-05-01,MEDIUM GOODS VEHICLE,0
UP,2022-05-01,MEDIUM MOTOR VEHICLE,0
UP,2022-05-01,MEDIUM PASSENGER VEHICLE,0
UP,2022-05-01,OTHER THAN MENTIONED ABOVE,0
UP,2022-05-01,THREE WHEELER (Invalid Carriage),0
UP,2022-05-01,THREE WHEELER(NT),0
UP,2022-05-01,THREE WHEELER(T),452
UP,2022-05-01,TWO WHEELER (Invalid Carriage),0
UP,2022-05-01,TWO WHEELER(NT),1694
UP,2022-05-01,TWO WHEELER(T),0
UP,2022-06-01,FOUR WHEELER (Invalid Carriage),0
UP,2022-06-01,HEAVY GOODS VEHICLE,0
UP,2022-06-01,HEAVY MOTOR VEHICLE,0
UP,2022-06-01,HEAVY PASSENGER VEHICLE,32
UP,2022-06-01,LIGHT GOODS VEHICLE,0
UP,2022-06-01,LIGHT MOTOR VEHICLE,10
UP,2022-06-01,LIGHT PASSENGER VEHICLE,0
UP,2022-06-01,MEDIUM GOODS VEHICLE,0
UP,2022-06-01,MEDIUM MOTOR VEHICLE,0
UP,2022-06-01,MEDIUM PASSENGER VEHICLE,0
UP,2022-06-01,OTHER THAN MENTIONED ABOVE,0
UP,2022-06-01,THREE WHEELER (Invalid Carriage),0
UP,2022-06-01,THREE WHEELER(NT),0
UP,2022-06-01,THREE WHEELER(T),478
UP,2022-06-01,TWO WHEELER (Invalid Carriage),0
UP,2022-06-01,TWO WHEELER(NT),1358
UP,2022-06-01,TWO WHEELER(T),0
UP,2022-07-01,FOUR WHEELER (Invalid Carriage),0
UP,2022-07-01,HEAVY GOODS VEHICLE,0
UP,2022-07-01,HEAVY MOTOR VEHICLE,0
UP,2022-07-01,HEAVY PASSENGER VEHICLE,24
UP,2022-07-01,LIGHT GOODS VEHICLE,0
UP,2022-07-01,LIGHT MOTOR VEHICLE,17
UP,2022-07-01,LIGHT PASSENGER VEHICLE,0
UP,2022-07-01,MEDIUM GOODS VEHICLE,0
UP,2022-07-01,MEDIUM MOTOR VEHICLE,0
UP,2022-07-01,MEDIUM PASSENGER VEHICLE,0
UP,2022-07-01,OTHER THAN MENTIONED ABOVE,0
